,total,data,pde,border
0,0.3393269407749176,0.6374239754676819,0.04122990751639009,0.6624632641673088
1,0.2721425262093544,0.524894272685051,0.019390781791880727,0.3877112102508545
2,0.26537903875112534,0.51799087703228,0.01276719979941845,0.29175550550222396
3,0.2624432986974716,0.5148583549261093,0.010028242291882634,0.231055668592453
4,0.26073909908533094,0.5126311683654785,0.008847030410543084,0.19468218877911567
5,0.25991287171840666,0.5112748062610626,0.008550937380641698,0.170466126203537
6,0.2593295884132385,0.5102914714813233,0.008367702062241734,0.15112361691892148
7,0.2587463927268982,0.509476724267006,0.008016060586087406,0.1351218618452549
8,0.25844292134046554,0.5088949233293534,0.007990921861492098,0.12207965403795243
9,0.25803081423044205,0.5083674931526184,0.00769413492642343,0.11197059266269208
10,0.2578090590238571,0.5079802799224854,0.007637835424393415,0.10363905899226665
11,0.2575605961680412,0.5076585829257965,0.007462608492933214,0.09718942418694496
12,0.2573806643486023,0.5074027693271637,0.007358560310676694,0.09207256712019443
13,0.25729738354682924,0.5071970802545548,0.007397686899639666,0.08759842783212662
14,0.2569919002056122,0.5069480854272842,0.007035715910606086,0.08395019352436066
15,0.25689557403326035,0.5067877888679504,0.007003360311500728,0.08089382603764533
16,0.2567914712429047,0.5066267544031143,0.006956187230534852,0.07853846967220307
17,0.25676746606826784,0.5065132439136505,0.007021686667576433,0.0765970340371132
18,0.2565402838587761,0.5063268876075745,0.006753680920228362,0.07431219138205052
19,0.25652989208698274,0.5062348586320877,0.006824925607070327,0.07347803734242916
20,0.2563886407017708,0.5060681164264679,0.0067091643158346415,0.07174191102385521
21,0.25632482320070266,0.5059522491693497,0.0066973966872319575,0.07082069091498852
22,0.2562026184797287,0.5057924377918244,0.006612799186259508,0.06957259081304074
23,0.25615450531244277,0.5056871443986892,0.006621863669715821,0.06908537209033966
24,0.25602340549230573,0.5055142998695373,0.006532511841505766,0.06804012380540371
25,0.2559958636760712,0.5054038721323013,0.006587858283892274,0.06789221901446581
26,0.25585089445114134,0.5052192002534867,0.006482587861828506,0.0670915276184678
27,0.2557879140973091,0.5050635576248169,0.006512273414991796,0.06698665380477906
28,0.2556969225406647,0.5048842442035675,0.006509600952267647,0.06687569882720709
29,0.25558948159217837,0.5046718299388886,0.006507135881111026,0.0667406190186739
30,0.2554790112376213,0.5044313347339631,0.006526687191799283,0.0667557830363512
31,0.2553522849082947,0.5041458177566528,0.0065587543090805415,0.0669051918387413
32,0.2552074900269508,0.5037944585084915,0.006620523128658533,0.06723826162517071
33,0.2550450485944748,0.5033457207679749,0.0067443778738379475,0.06784922424703836
34,0.25470428764820097,0.502691085934639,0.006717489077709615,0.06856036275625228
35,0.254357126057148,0.5018085896968841,0.006905661015771329,0.06969353575259447
36,0.2537642431259155,0.5004791378974914,0.007049347632564604,0.07114212609827518
37,0.252910253405571,0.49843096137046816,0.007389545021578669,0.07348061505705118
38,0.251494235098362,0.4948310673236847,0.008157404237426818,0.07707652937620878
39,0.24955987706780433,0.4895743978023529,0.00954535516910255,0.08428477711975574
40,0.2474527832865715,0.4841477116942406,0.010757854375988245,0.09019074641168118
41,0.2452538578212261,0.47793885320425034,0.012568861190229654,0.09833351328969002
42,0.24258823230862617,0.471795951128006,0.013380514038726688,0.10151026166975498
43,0.24057223051786422,0.4667698687314987,0.01437459266744554,0.0999826580286026
44,0.2381001031398773,0.4607408824563026,0.015459323041141034,0.09968087159097194
45,0.2347270917892456,0.45161098897457125,0.01784319568425417,0.10556477680802345
46,0.22971487283706665,0.439669970870018,0.019759774673730135,0.11112201280891895
47,0.22622242867946624,0.4301586911082268,0.02228616477921605,0.1207749991863966
48,0.2221732784807682,0.4210368752479553,0.023309681806713344,0.12295481592416763
49,0.21856191307306289,0.412886775135994,0.024237048961222172,0.12939186818897724
